,id,authors,title,average_rating,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url
992,993,Carol Rifka Brunt,Tell the Wolves I'm Home,4.04,1702,4342,17472,38357,34673,https://images.gr-assets.com/books/1335450415m/12875258.jpg
993,994,James Herriot,"All Creatures Great and Small (All Creatures Great and Small, #1-2)",4.31,693,1999,13232,32737,49590,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
994,995,Michelle Hodkin,"The Unbecoming of Mara Dyer (Mara Dyer, #1)",4.09,3673,7214,20598,39430,57717,https://images.gr-assets.com/books/1336655755m/11408650.jpg
995,996,Janet Evanovich,"Three to Get Deadly (Stephanie Plum, #3)",4.14,332,2257,23249,47014,45453,https://images.gr-assets.com/books/1311727539m/6854.jpg
996,997,Emmuska Orczy,The Scarlet Pimpernel,4.06,1465,4492,20565,37114,40376,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
997,998,"Jon Stone, Michael J. Smollin",The Monster at the End of this Book,4.45,1911,2537,10567,21477,68478,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
998,999,Judy Blume,"Tales of a Fourth Grade Nothing (Fudge, #1)",4.09,1954,4102,21881,37208,45994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
999,1000,Leigh Bardugo,"Shadow and Bone (Shadow and Bone, #1)",4.05,2619,6318,27165,57759,55586,https://images.gr-assets.com/books/1339533695m/10194157.jpg
1000,1001,"Herman Koch, Sam Garrett",The Dinner,3.22,5722,16486,37029,30375,9458,https://images.gr-assets.com/books/1355949630m/15797938.jpg
1001,1002,Marie Lu,"Champion (Legend, #3)",4.37,1056,2778,13981,37322,68152,https://images.gr-assets.com/books/1382652310m/14290364.jpg
1002,1003,Carl Sagan,Contact,4.11,884,3383,18025,36041,37679,https://images.gr-assets.com/books/1408792653m/61666.jpg
1003,1004,Stephanie Perkins,"Lola and the Boy Next Door (Anna and the French Kiss, #2)",4.0,2731,6370,24753,44016,46059,https://images.gr-assets.com/books/1358271832m/9961796.jpg
1004,1005,Zadie Smith,White Teeth,3.75,2679,7363,23002,34725,22860,https://images.gr-assets.com/books/1374739885m/3711.jpg
1005,1006,"Chris Kyle, Scott McEwen, Jim DeFelice",American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,3.97,2473,5241,16428,26296,31723,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1006,1007,Chelsea Handler,My Horizontal Life: A Collection of One-Night Stands,3.79,2659,7349,22943,29859,26447,https://images.gr-assets.com/books/1388631721m/35982.jpg
1007,1008,Pittacus Lore,"The Power of Six (Lorien Legacies, #2)",4.17,941,3336,17700,38652,45094,https://images.gr-assets.com/books/1345067406m/8659601.jpg
1008,1009,Meg Wolitzer,The Interestings,3.54,3532,9398,25476,31182,15388,https://images.gr-assets.com/books/1451446889m/15815333.jpg
1009,1010,Bill Watterson,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,4.65,717,895,5387,17566,70978,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1010,1011,Geraldine Brooks,People of the Book,4.0,1408,4831,20633,39762,34985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1011,1012,Kate Morton,The Secret Keeper,4.13,1067,3020,16399,41956,38289,https://images.gr-assets.com/books/1455089196m/13508607.jpg
1012,1013,Better Homes and Gardens,Better Homes and Gardens New Cook Book  ,4.14,2152,3843,16571,28351,44168,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1013,1014,Douglas Adams,"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)",4.08,624,4454,22611,39988,41858,https://images.gr-assets.com/books/1369563116m/8698.jpg
1014,1015,"Hermann Hesse, Basil Creighton",Steppenwolf,4.11,1387,4435,17024,33570,40814,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1015,1016,Tess Gerritsen,"The Surgeon (Rizzoli & Isles, #1)",4.1,1422,3299,18191,36538,38847,https://images.gr-assets.com/books/1277923728m/32263.jpg
1016,1017,Jojo Moyes,The Girl You Left Behind,3.95,3606,4459,18512,38681,32973,https://images.gr-assets.com/books/1366558957m/17572903.jpg
1017,1018,Robin Hobb,"Royal Assassin (Farseer Trilogy, #2)",4.21,862,2945,15073,38597,45086,https://images.gr-assets.com/books/1387145228m/68487.jpg
1018,1019,Arthur C. Clarke,Childhood's End,4.09,943,3578,18261,36854,37115,https://images.gr-assets.com/books/1320552628m/414999.jpg
1019,1020,"Kate DiCamillo, Timothy Basil Ering",The Tale of Despereaux,4.0,1930,6437,25821,41605,44630,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1020,1021,"Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser","Animal, Vegetable, Miracle: A Year of Food Life",4.03,1709,4789,16112,31521,33773,https://images.gr-assets.com/books/1480104279m/25460.jpg
1021,1022,Sarah J. Maas,"Heir of Fire (Throne of Glass, #3)",4.53,694,1923,10589,36979,92673,https://images.gr-assets.com/books/1460846511m/20613470.jpg
1022,1023,Robert Jordan,"Lord of Chaos (Wheel of Time, #6)",4.1,910,3789,18827,35460,38897,https://images.gr-assets.com/books/1480096417m/35231.jpg
1023,1024,Alan Bradley,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",3.81,2908,7650,26956,42394,29625,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1024,1025,Donald Miller,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,3.92,2857,5382,16699,28410,29712,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1025,1026,Diana Gabaldon,"A Breath of Snow and Ashes (Outlander, #6)",4.43,439,1712,10717,30762,59135,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1026,1027,Rick Riordan,"The Blood of Olympus (The Heroes of Olympus, #5)",4.41,822,2457,13295,36585,72803,https://images.gr-assets.com/books/1464201441m/18705209.jpg
1027,1028,Liane Moriarty,Truly Madly Guilty,3.55,2752,10961,41045,42953,18628,https://images.gr-assets.com/books/1491249206m/26247008.jpg
1028,1029,"Brian K. Vaughan, Fiona Staples","Saga, Vol. 1 (Saga, #1)",4.25,5192,4790,14126,37110,73344,https://images.gr-assets.com/books/1486028947m/15704307.jpg
1029,1030,Chad Harbach,The Art of Fielding,3.99,1595,4131,16772,38073,28657,https://images.gr-assets.com/books/1327882787m/10996342.jpg
1030,1031,Ernest Hemingway,A Moveable Feast,4.04,1317,4027,17732,34395,33219,https://images.gr-assets.com/books/1427463201m/4631.jpg
1031,1032,Brandon Mull,"Fablehaven (Fablehaven, #1)",4.08,2189,5069,19001,34070,43856,https://images.gr-assets.com/books/1460309528m/44652.jpg
1032,1033,"Lemony Snicket, Brett Helquist","The Wide Window (A Series of Unfortunate Events, #3)",3.91,1276,6205,33273,45136,38321,https://images.gr-assets.com/books/1320705923m/438492.jpg
1033,1034,Jim Butcher,"Grave Peril (The Dresden Files, #3)",4.18,293,2027,17955,44149,41995,https://images.gr-assets.com/books/1266470209m/91476.jpg
1035,1036,S.C. Stephens,"Effortless (Thoughtless, #2)",4.37,1581,3034,11691,28189,61819,https://images.gr-assets.com/books/1364805648m/15842441.jpg
1036,1037,John Grisham,The Street Lawyer,3.81,1041,5173,25497,32176,22569,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1037,1038,Mildred D. Taylor,"Roll of Thunder, Hear My Cry (Logans, #4)",3.79,3319,8006,24135,31712,29649,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1038,1039,"Seth Grahame-Smith, Jane Austen","Pride and Prejudice and Zombies (Pride and Prejudice and Zombies, #1)",3.28,10085,17255,33627,29961,19324,https://images.gr-assets.com/books/1320449653m/5899779.jpg
1039,1040,David Sedaris,Let's Explore Diabetes with Owls,3.8,1942,5571,23634,36656,22532,https://images.gr-assets.com/books/1359704028m/15790837.jpg
1040,1041,"Fyodor Dostoyevsky, Constance Garnett, Alan Myers, Joseph Frank, Anna Brailovsky",The Idiot,4.18,975,3551,14386,31702,40779,https://images.gr-assets.com/books/1327865902m/12505.jpg
1041,1042,Douglas Adams,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),3.97,993,4735,22168,36270,32064,https://images.gr-assets.com/books/1404697381m/365.jpg
1042,1043,Jeff Kinney,"Rodrick Rules (Diary of a Wimpy Kid, #2)",4.1,1976,5231,18709,27995,44632,https://images.gr-assets.com/books/1360095964m/1809465.jpg
1043,1044,Mindy Kaling,Why Not Me?,3.89,2037,5274,25842,42829,30947,https://images.gr-assets.com/books/1442548684m/22716447.jpg
1044,1045,Veronica Roth,"Four: A Divergent Story Collection (Divergent, #0.1 - 0.4)",4.1,1199,4985,22456,40265,47338,https://images.gr-assets.com/books/1393687572m/18126198.jpg
1045,1046,"Aziz Ansari, Eric Klinenberg",Modern Romance,3.85,1640,4958,26742,46453,26164,https://images.gr-assets.com/books/1432335014m/23453112.jpg
1046,1047,"Katherine Applegate, Patricia Castelao",The One and Only Ivan,4.24,2724,3215,10999,25821,46622,https://images.gr-assets.com/books/1424981397m/11594337.jpg
1047,1048,Sebastian Junger,The Perfect Storm: A True Story of Men Against the Sea,4.07,901,2793,16760,35370,31130,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1048,1049,Brandon Sanderson,"Elantris (Elantris, #1)",4.17,1311,2974,16025,41443,44027,https://images.gr-assets.com/books/1475740953m/68427.jpg
1049,1050,Patrick Ness,"The Knife of Never Letting Go (Chaos Walking, #1)",3.96,4617,7140,20162,37282,43698,https://images.gr-assets.com/books/1277071696m/2118745.jpg
1050,1051,Jim Fergus,One Thousand White Women: The Journals of May Dodd (One Thousand White Women#1),3.88,2618,6244,19620,32330,28863,https://images.gr-assets.com/books/1389821957m/33512.jpg
1051,1052,Jodi Picoult,Handle with Care,3.96,1471,5253,21030,36173,32025,https://images.gr-assets.com/books/1316440644m/3720975.jpg
1052,1053,"Stephen King, Darrel Anderson","Song of Susannah (The Dark Tower, #6)",3.98,1267,5052,21315,34246,33770,https://images.gr-assets.com/books/1372296326m/5093.jpg
1053,1054,Ally Condie,"Reached (Matched, #3)",3.56,4478,13979,36753,36346,26303,https://images.gr-assets.com/books/1330717582m/13125947.jpg
1054,1055,Salman Rushdie,Midnight's Children,3.99,2533,5417,15365,28241,32958,https://images.gr-assets.com/books/1371063511m/14836.jpg
1055,1056,Max Brooks,The Zombie Survival Guide: Complete Protection from the Living Dead,3.86,1709,6009,22592,28960,27567,https://images.gr-assets.com/books/1320562270m/535441.jpg
1056,1057,John Grisham,The Testament,3.83,1012,5098,24899,31881,23323,https://images.gr-assets.com/books/1403174228m/5348.jpg
1057,1058,Agatha Christie,"Murder at the Vicarage (Miss Marple, #1)",4.03,1170,3228,22393,37786,35560,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1058,1059,Margaret Peterson Haddix,"Among the Hidden (Shadow Children, #1)",3.97,1658,5363,21990,33488,34452,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1059,1060,Michael Pollan,In Defense of Food: An Eater's Manifesto,4.07,707,2771,16427,35960,29928,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1060,1061,Elizabeth George Speare,The Witch of Blackbird Pond,3.97,2078,5765,25034,40412,39378,https://images.gr-assets.com/books/1345499790m/703292.jpg
1061,1062,Kiera Cass,"The Heir (The Selection, #4)",3.85,2882,8973,32084,43021,39892,https://images.gr-assets.com/books/1422993526m/22918050.jpg
1062,1063,Sophie Kinsella,"Shopaholic Ties the Knot (Shopaholic, #3)",3.77,1441,6585,28580,32779,24193,https://images.gr-assets.com/books/1371383294m/9419.jpg
1063,1064,"Wilkie Collins, Matthew Sweet",The Woman in White,3.98,1971,5120,21879,38080,36251,https://images.gr-assets.com/books/1295661017m/5890.jpg
1064,1065,"Robert Galbraith, J.K. Rowling","Career of Evil (Cormoran Strike, #3)",4.21,550,1926,12591,42325,37882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1065,1066,Jenny Han,"The Summer I Turned Pretty (Summer, #1)",3.96,2951,7571,23699,33795,42951,https://images.gr-assets.com/books/1361666855m/5821978.jpg
1066,1067,Janet Evanovich,"Four to Score (Stephanie Plum, #4)",4.17,286,1886,20825,44410,44226,https://images.gr-assets.com/books/1311983211m/6422.jpg
1067,1068,James McBride,The Color of Water: A Black Man's Tribute to His White Mother,4.06,1206,3218,15996,32338,31130,https://images.gr-assets.com/books/1401311300m/29209.jpg
1068,1069,"Steven D. Levitt, Stephen J. Dubner","SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",3.95,1272,4403,21584,36889,29938,https://images.gr-assets.com/books/1308117804m/6402364.jpg
1069,1070,Karen Marie Moning,"Darkfever (Fever, #1)",4.14,2809,5659,20357,37943,57159,https://images.gr-assets.com/books/1392579949m/112750.jpg
1070,1071,Terry Goodkind,"Stone of Tears (Sword of Truth, #2)",4.1,1554,3768,15302,32466,36897,https://images.gr-assets.com/books/1478930875m/234184.jpg
1071,1072,Emily Giffin,Heart of the Matter,3.73,2202,7065,25223,30791,22337,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1072,1073,"William Makepeace Thackeray, John Carey",Vanity Fair,3.76,3050,8007,25897,33250,27774,https://images.gr-assets.com/books/1344386439m/5797.jpg
1073,1074,Kurt Vonnegut Jr.,The Sirens of Titan,4.16,552,2636,14460,31577,34642,https://images.gr-assets.com/books/1419363185m/4982.jpg
1074,1075,"Stephen King, Dominique Dill",Dolores Claiborne,3.81,1623,7586,27461,33524,28765,https://images.gr-assets.com/books/1394213480m/10625.jpg
1075,1076,Cynthia D'Aprix Sweeney,The Nest,3.45,2615,9810,36492,36673,10774,https://images.gr-assets.com/books/1461354827m/25781157.jpg
1076,1077,"Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean","Fables, Vol. 1: Legends in Exile",3.99,4441,5620,18578,33351,42270,https://images.gr-assets.com/books/1375392441m/21326.jpg
1077,1078,David    Allen,Getting Things Done: The Art of Stress-Free Productivity,3.98,2135,4336,16752,28650,30293,https://images.gr-assets.com/books/1312474060m/1633.jpg
1078,1079,James Redfield,"The Celestine Prophecy (Celestine Prophecy, #1)",3.6,6094,8677,18351,21637,22898,https://images.gr-assets.com/books/1341360412m/13103.jpg
1079,1080,Huntley Fitzpatrick,My Life Next Door,4.02,2477,5584,21074,37209,42045,https://images.gr-assets.com/books/1394240144m/12294652.jpg
1080,1081,Ken Follett,Winter of the World (The Century Trilogy #2),4.29,467,1752,10821,33796,41492,https://images.gr-assets.com/books/1369453743m/12959233.jpg
1081,1082,"Haruki Murakami, Philip Gabriel",Colorless Tsukuru Tazaki and His Years of Pilgrimage,3.82,1343,5021,22170,37193,20407,https://images.gr-assets.com/books/1409000450m/19288239.jpg
1082,1083,Alice Sebold,Lucky,3.77,1583,5781,23290,31476,20506,https://images.gr-assets.com/books/1327190847m/82970.jpg
1083,1084,Virginia Woolf,To the Lighthouse,3.76,4380,8735,22226,30179,30052,https://images.gr-assets.com/books/1346239665m/59716.jpg
1085,1086,Laurell K. Hamilton,"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",4.02,3154,6494,22437,35934,47155,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1086,1087,Markus Zusak,I Am the Messenger,4.09,1448,4626,18714,38345,41377,https://images.gr-assets.com/books/1398483261m/19057.jpg
1087,1088,"Thomas Hardy, Rosemarie Morgan, Shannon Russell",Far from the Madding Crowd,3.92,2221,5493,21766,36743,31236,https://images.gr-assets.com/books/1388279695m/31463.jpg
1088,1089,Terry Pratchett,"Equal Rites (Discworld, #3; Witches #1)",4.0,668,3631,24344,40902,33113,https://images.gr-assets.com/books/1407706800m/34507.jpg
1089,1090,Mark Z. Danielewski,House of Leaves,4.13,3020,4930,12570,24803,43408,https://images.gr-assets.com/books/1403889034m/24800.jpg
1090,1091,Patricia Cornwell,"Cruel & Unusual (Kay Scarpetta, #4)",4.11,586,1978,17291,34226,32859,https://images.gr-assets.com/books/1327865095m/85379.jpg
1091,1092,John Grisham,Sycamore Row,3.98,709,3198,18054,36337,24887,https://images.gr-assets.com/books/1375888633m/17288661.jpg
1092,1093,"P.C. Cast, Kristin Cast","Awakened (House of Night, #8)",4.02,2908,6983,21597,29683,46377,https://images.gr-assets.com/books/1307744664m/8652190.jpg
1093,1094,Willa Cather,My Ántonia,3.76,3655,8405,24776,35642,28561,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1094,1095,Susan Beth Pfeffer,"Life As We Knew It (Last Survivors, #1)",3.89,3105,6799,21733,33458,33574,https://images.gr-assets.com/books/1328012816m/213753.jpg
1095,1096,"Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms",America (The Book): A Citizen's Guide to Democracy Inaction,4.02,1072,3011,16474,31432,27566,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1096,1097,"Don Piper, Cecil Murphey",90 Minutes in Heaven: A True Story of Death and Life,3.91,2082,5200,15796,20710,26180,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1097,1098,Nicholas Sparks,The Longest Ride,4.14,1011,3435,15361,31569,37307,https://images.gr-assets.com/books/1367536453m/17407748.jpg
1098,1099,"Lao Tzu, Gia-Fu Feng, Jane English, Chungliang Al Huang, Rowena Pattee Kryder, Toinette Lippe",Tao Te Ching,4.31,903,2332,10967,22924,43835,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1099,1100,Jeffrey Archer,"Kane and Abel (Kane and Abel, #1)",4.27,637,1870,10776,28435,37466,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1100,1101,Jodi Picoult,Change of Heart,3.91,1332,4859,21935,34687,27588,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1101,1102,Augusten Burroughs,Dry,4.01,728,3150,16092,28576,25340,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1102,1103,James Patterson,Sam's Letters to Jennifer,4.15,1022,3130,14320,25518,35481,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1103,1104,E.L. James,"Grey (Fifty Shades, #4)",3.76,6444,10145,23125,27235,37803,https://images.gr-assets.com/books/1433182986m/25644601.jpg
1104,1105,Frank Herbert,Dune Messiah (Dune Chronicles #2),3.86,1026,5333,23541,36242,24290,https://images.gr-assets.com/books/1392528394m/106.jpg
